,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tweet_id, extracted_url, detections,extracted_url,detections
26,,,,1529952508923478016,,,https://discord.gg/ZfW8tFZmWF,0
27,,,,1529952507400708102,,,http://discord.gg/CrdxWtmgZ4,0
28,,,,1529952504527609881,,,https://discord.com/invite/cyberlinx,0
29,,,,1529952503495897089,,,https://discord.gg/AaMMkMPq,0
30,,,,1529952501616848896,,,https://fiverr.com/share/rp8zDP,0
31,,,,1529952500853399558,,,https://discord.gg/AaMMkMPq,0
32,,,,1529952499951861760,,,https://grushfinance.medium.com/new-updates-in-june-68813bf4d7bd,0
33,,,,1529952496113680384,,,http://discord.gg/sMBebmtBHm,0
34,,,,1529952494456930305,,,https://www.loungelovers.io/mint/,0
35,,,,1529952494297939968,,,http://cryptonftea.io,0
36,,,,1529952493622505473,,,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/108794401707817213148817380626553968804085021228991185036599477987999507021825/,1
37,,,,1529952487288995840,,,http://discord.gg/sMBebmtBHm,0
38,,,,1529952486739566594,,,http://discord.gg/radiantrobots,0
39,,,,1529952479424700416,,,https://rarible.com/token/0xc9154424b823b10579895ccbe442d41b9abd96ed:1924010794821917386828123159722569237582685867024982570380047486308424089675,0
40,,,,1529952478262874112,,,http://discord.gg/xsK7MySwZQ,0
41,,,,1529952476920971265,,,https://discord.gg/ZfW8tFZmWF,0
42,,,,1529952476362858496,,,https://rarible.com/token/polygon/0xe0964604a2dc994dcb4f04b554c3d30783cd034f:46,0
43,,,,1529952470713221120,,,https://www.binance.com/es/nft/goods/detail?nftInfoId=24490727&isProduct=1,0
44,,,,1529952469282963459,,,http://discord.gg/sMBebmtBHm,0
45,,,,1529952463423668224,,,https://discord.gg/VjbhUR6AGK,0
46,,,,1529952462073131008,,,https://discord.gg/7MHH9bDHAp,0
47,,,,1529952461234003973,,,https://discord.gg/uapsociety,0
48,,,,1529952459564646405,,,https://discord.gg/AKYJSSyrdE,0
49,,,,1529952459417870337,,,https://nftsummit.ist/,0
50,,,,1529952456444108813,,,https://discord.gg/penguinkarts,0
51,,,,1529952456213508097,,,http://BattleKnight.network/sale,0
52,,,,1529952453042610177,,,https://discord.gg/AaMMkMPq,0
53,,,,1529952451687686144,,,http://discord.gg/yG7raTJ9KC,0
54,,,,1529952450173513728,,,https://discord.gg/5wC3YW4dKa,0
55,,,,1529952449720508416,,,https://grushfinance.medium.com/new-updates-in-june-68813bf4d7bd,0
56,,,,1529952448667844616,,,https://discord.gg/h2nVU2psXp,0
57,,,,1529952448659456001,,,http://discord.gg/sMBebmtBHm,0
58,,,,1529952445513744390,,,http://discord.gg/cauAB4EqXF,0
59,,,,1529952444570124301,,,http://discord.gg/xsK7MySwZQ,0
60,,,,1529952444310224896,,,http://discord.gg/yG7raTJ9KC,0
61,,,,1529952441571106816,,,https://discord.gg/AaMMkMPq,0
62,,,,1529952441525055489,,,https://discord.gg/AaMMkMPq,0
63,,,,1529952434159857665,,,http://discord.gg/sMBebmtBHm,0
64,,,,1529952434013052935,,,https://discord.gg/phunkyapeyc,0
65,,,,1529952431530033153,,,https://discord.gg/AaMMkMPq,0
66,,,,1529952430087016449,,,https://grushfinance.medium.com/new-updates-in-june-68813bf4d7bd,0
67,,,,1529952428673880064,,,https://discord.gg/V6wuwhRukN,0
68,,,,1529952426693910543,,,https://discord.gg/AaMMkMPq,0
69,,,,1529952426500972546,,,http://discord.gg/Bc7pmAKRVK,0
70,,,,1529952426085974016,,,http://discord.com/invite/atlantica,0
71,,,,1529952424554815503,,,https://discord.gg/AKYJSSyrdE,0
72,,,,1529952423523016711,,,http://discord.gg/sMBebmtBHm,0
73,,,,1529952419257409540,,,https://mintable.app/COLLECTIBLES/item/Bored-Illuminati-Matrix-club2-Bored-Illuminati-Matrix-club2/7C3V8nmrkL2aPWr,0
74,,,,1529952418066227203,,,https://discord.gg/h2nVU2psXp,0
75,,,,1529952414870167563,,,https://discord.gg/RGaZA5J4jw,0
76,,,,1529952414207557633,,,https://discord.gg/AaMMkMPq,0
77,,,,1529952413758943232,,,https://discord.gg/xsK7MySwZQ,0
78,,,,1529952411325972484,,,https://discord.gg/AaMMkMPq,0
79,,,,1529952408729960453,,,https://premint.xyz/cryptotanks/,0
80,,,,1529952408419328010,,,https://discord.gg/phunkyapeyc,0
81,,,,1529952407245180929,,,https://discord.com/invite/YgvWYEG2,0
82,,,,1529952407224037389,,,https://discord.gg/AaMMkMPq,0
83,,,,1529952406448005131,,,https://discord.gg/uapsociety,0
84,,,,1529952405114134528,,,http://discord.gg/xsK7MySwZQ,0
85,,,,1529952403583291394,,,https://mint.goatapesnft.com/,0
86,,,,1529952402274672640,,,https://discord.gg/AaMMkMPq,0
87,,,,1529952400496279553,,,https://discord.gg/h2nVU2psXp,0
88,,,,1529952400408199168,,,https://discord.gg/uapsociety,0
89,,,,1529952398386597891,,,https://discord.gg/AaMMkMPq,0
90,,,,1529952391331815425,,,https://discord.gg/AaMMkMPq,0
91,,,,1529952389414850560,,,http://cryptonftea.io,0
92,,,,1529952388517355529,,,https://discord.gg/AaMMkMPq,0
93,,,,1529952388513153024,,,https://discord.gg/AaMMkMPq,0
94,,,,1529952386084659203,,,https://discord.gg/AaMMkMPq,0
95,,,,1529952383366680576,,,https://discord.com/invite/PJRUd7Y2MB,0
96,,,,1529952383190855680,,,https://discord.gg/AaMMkMPq,0
97,,,,1529952378048610304,,,https://discord.gg/vividcojp,0
98,,,,1529952377234677767,,,http://discord.gg/birdsnblades,0
99,,,,1529952374764318721,,,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/64852440628302829505828425795734238598970895046838656829765781715836502802433,1
100,,,,1529952370771169280,,,https://discord.gg/uapsociety,0
101,,,,1529952369152253955,,,https://discord.gg/5atrYDhd,0
102,,,,1529952365977161728,,,http://discord.gg/GreatGoats,0
103,,,,1529952365217996818,,,https://discord.gg/phunkyapeyc,0
104,,,,1529952363259351040,,,https://discord.gg/AKYJSSyrdE,0
105,,,,1529952359903813634,,,http://discord.gg/bAS3TFStw9,0
106,,,,1529952354711154689,,,http://discord.gg/apeinpoker,0
107,,,,1529952354489212928,,,https://discord.gg/5wC3YW4dKa,0
108,,,,1529952348189167617,,,http://discord.gg/radiantrobots,0
109,,,,1529952347627323392,,,https://discord.com/invite/bzDJ6mBC8c,0
110,,,,1529952340173721600,,,http://discord.gg/xsK7MySwZQ,0
111,,,,1529952331948761088,,,https://gleam.io/grJMU/3x-gold-mech-nft-giveaway,0
112,,,,1529952330464083969,,,https://discord.gg/RGaZA5J4jw,0
113,,,,1529952329180532737,,,https://discord.gg/APJmpufs,0
114,,,,1529952325824958464,,,https://youtube.com/KryptoDreamz,0
115,,,,1529952325707636736,,,https://discord.gg/phunkyapeyc,0
116,,,,1529952320385327104,,,https://t.me/hodlinvestorgroup,0
117,,,,1529952319600996352,,,http://discord.gg/et69qhsQAy,0
118,,,,1529952318396956673,,,http://discord.gg/redpillsantas,0
119,,,,1529952317755097088,,,http://discord.com/invite/atlantica,0
120,,,,1529952314668511232,,,http://Discord.gg/FeistyHyenas,0
121,,,,1529952313703424000,,,http://cryptonftea.io,0
122,,,,1529952312692994049,,,https://opensea.io/collection/beat-mfers,1
123,,,,1529952310784319494,,,https://discord.gg/V6wuwhRukN,0
124,,,,1529952308284379136,,,http://discord.com/invite/atlantica,0
125,,,,1529952306770452482,,,https://www.loungelovers.io/mint/,0
126,,,,1529952305788833792,,,https://discord.gg/FSqnqQubuX,0
127,,,,1529952304400678913,,,https://discord.gg/phunkyapeyc,0
128,,,,1529952301170888709,,,https://discord.gg/CBcXtcy2,0
129,,,,1529952299547824128,,,https://foundation.app/@arinosakura/arino/10?ref=0xc66DCB3d3509bB7329E6F290764D740DD7CeF0B4,0
130,,,,1529952298533015552,,,http://discord.com/invite/atlantica,0
131,,,,1529952296217346048,,,https://app.airnfts.com/creators/ShelleyShiller,0
132,,,,1529952294657196032,,,https://www.loungelovers.io/mint/,0
133,,,,1529952293692796928,,,https://discord.gg/5wC3YW4dKa,0
134,,,,1529952292711063558,,,http://Discord.gg/FeistyHyenas,0
135,,,,1529952291217760256,,,http://discord.gg/birdsnblades,0
136,,,,1529952290446233600,,,https://xumm.community/?issuer=rASCiiWz5nsQBkbHzMuVPrpQxARRpqKsR&currency=285E5E2920292029202920292029202920292029&limit=1e-81,0
137,,,,1529952290026684416,,,http://discord.gg/bRjAasAwNh,0
138,,,,1529952289561071616,,,http://discord.gg/Qptmetacard,0
139,,,,1529952281139236864,,,https://discord.gg/5wC3YW4dKa,0
140,,,,1529952277812768768,,,http://discord.gg/xsK7MySwZQ,0
141,,,,1529952275770114048,,,https://discord.gg/5wC3YW4dKa,0
142,,,,1529952275602497548,,,https://discord.gg/phunkyapeyc,0
143,,,,1529952275308851200,,,http://discord.gg/Qptmetacard,0
144,,,,1529952272872251392,,,http://discord.gg/Qptmetacard,0
145,,,,1529952271739809793,,,http://cryptonftea.io,0
146,,,,1529952268576886784,,,http://discord.gg/bRjAasAwNh,0
147,,,,1529952267881050112,,,http://discord.gg/sovereignnft,0
148,,,,1529952267016757260,,,https://Safeobol.com,0
149,,,,1529952260754747393,,,http://discord.gg/heroesofes,0
150,,,,1529952260683608065,,,http://discord.gg/AKYJSSyrdE,0
151,,,,1529952252265308160,,,http://discord.gg/xsK7MySwZQ,0
152,,,,1529952250805768193,,,https://discord.gg/shirizumecha,0
153,,,,1529952250759680000,,,https://discord.gg/AaMMkMPq,0
154,,,,1529952249010475008,,,http://cryptonftea.io,0
155,,,,1529952246879903748,,,https://discord.gg/phunkyapeyc,0
156,,,,1529952245642678272,,,http://discord.gg/xsK7MySwZQ,0
157,,,,1529952245613178880,,,http://cryptonftea.io,0
158,,,,1529952243876671488,,,https://grushfinance.medium.com/new-updates-in-june-68813bf4d7bd,0
159,,,,1529952243478188033,,,http://discord.gg/Qptmetacard,0
160,,,,1529952242492661761,,,https://discord.gg/metafigz,0
161,,,,1529952240026656768,,,http://discord.gg/2SdNAr7FDx,0
162,,,,1529952236591259648,,,http://discord.gg/xsK7MySwZQ,0
163,,,,1529952234808545280,,,http://discord.gg/Qptmetacard,0
164,,,,1529952234536148994,,,https://discord.gg/RGaZA5J4jw,0
165,,,,1529952231851712523,,,http://discord.gg/bRjAasAwNh,0
166,,,,1529952228554989573,,,https://discord.gg/phunkyapeyc,0
167,,,,1529952225920966660,,,https://discord.gg/h2nVU2psXp,0
168,,,,1529952224025141248,,,https://discord.gg/AaMMkMPq,0
169,,,,1529952222859210752,,,https://discord.gg/AaMMkMPq,0
170,,,,1529952221281931264,,,http://discord.gg/wineway,0
171,,,,1529952220094947328,,,https://discord.gg/G4UkAMzCaj,0
172,,,,1529952218429784065,,,http://cryptonftea.io,0
173,,,,1529952216551141376,,,https://discord.gg/vividcojp,0
174,,,,1529952214562766849,,,http://discord.gg/birdsnblades,0
175,,,,1529952212310425600,,,http://discord.gg/bAS3TFStw9,0
176,,,,1529952211496755208,,,http://discord.gg/birdsnblades,0
177,,,,1529952209802256397,,,https://opensea.io/assets/ethereum/0x495f947276749ce646f68ac8c248420045cb7b5e/74926319215195149402658559553362491281269795799596871683920422551865541001217/,1
178,,,,1529952209802248193,,,https://discord.gg/phunkyapeyc,0
179,,,,1529952207935639552,,,http://discord.com/invite/atlantica,0
180,,,,1529952206883106818,,,https://opensea.io/collection/cursed-deer-doodles,1
181,,,,1529952205926993920,,,https://gleam.io/wWQeH/strambolics-invite-competition,0
182,,,,1529952204815101953,,,http://discord.com/invite/atlantica,0
183,,,,1529952200599928832,,,https://www.loungelovers.io/mint/,0
184,,,,1529952191280209928,,,https://discord.gg/phunkyapeyc,0
185,,,,1529952191246745600,,,https://discord.gg/uapsociety,0
186,,,,1529952189648715776,,,https://discord.gg/AaMMkMPq,0
187,,,,1529952183625605139,,,https://discord.gg/Ay3wxr3a,0
188,,,,1529952179989413888,,,https://discord.gg/vividcojp,0
189,,,,1529952179632881665,,,https://discord.gg/AaMMkMPq,0
190,,,,1529952179481886720,,,http://discord.gg/xTPv3nSWaq,0
191,,,,1529952178546577408,,,http://discord.gg/Qptmetacard,0
192,,,,1529952175278858240,,,https://discord.gg/5wC3YW4dKa,0
193,,,,1529952174763040774,,,https://discord.gg/AaMMkMPq,0
194,,,,1529952171038490624,,,https://discord.gg/AaMMkMPq,0
195,,,,1529952165707628546,,,https://discord.gg/phunkyapeyc,0
196,,,,1529952164646461442,,,https://discord.gg/AaMMkMPq,0
197,,,,1529952164147240963,,,https://rarible.com/token/0xc9154424b823b10579895ccbe442d41b9abd96ed:1924010794821917386828123159722569237582685867024982570380047486308424089736,0
198,,,,1529952163660763136,,,https://opensea.io/collection/words-of-widsom,1
199,,,,1529952163551514624,,,http://t.me/KAIonBSC,0
200,,,,1529952163077791744,,,https://gleam.io/wWQeH/strambolics-invite-competition,0
201,,,,1529952161551073281,,,https://discord.gg/EawdAetc3X,0
202,,,,1529952161181798400,,,http://discord.gg/HggPKA6T,0
203,,,,1529952159042789376,,,http://play.supremacy.game,0
204,,,,1529952155771215878,,,https://discord.gg/RGaZA5J4jw,0
205,,,,1529952150947774469,,,https://discord.gg/AaMMkMPq,0
206,,,,1529952149777616896,,,https://discord.gg/AaMMkMPq,0
207,,,,1529952147411959809,,,https://discord.gg/RGaZA5J4jw,0
208,,,,1529952147013500934,,,https://discord.gg/AaMMkMPq,0
209,,,,1529952142068686848,,,http://discord.com/invite/atlantica,0
210,,,,1529952141779288064,,,http://cryptonftea.io,0
211,,,,1529952141556736000,,,https://discord.gg/AaMMkMPq,0
212,,,,1529952138239131650,,,https://discord.gg/rcX2wuyN,0
213,,,,1529952136204804098,,,https://opensea.io/collection/colourful-ape-avatar-club,1
214,,,,1529952134602579981,,,https://discord.gg/AaMMkMPq,0
215,,,,1529952133532876801,,,http://discord.gg/thesportsclub,0
216,,,,1529952133038190592,,,https://discord.com/invite/MV9ygFWN,0
217,,,,1529952132987854848,,,http://discord.gg/birdsnblades,0
218,,,,1529952131540729858,,,http://discord.gg/xsK7MySwZQ,0
219,,,,1529952130177675264,,,https://discord.gg/phunkyapeyc,0
220,,,,1529952129468841988,,,http://Discord.gg/FeistyHyenas,0
221,,,,1529952128202346496,,,https://grushfinance.medium.com/new-updates-in-june-68813bf4d7bd,0
222,,,,1529952125005856768,,,https://mint.holdersteam.com,0
223,,,,1529952123634712576,,,https://grushfinance.medium.com/new-updates-in-june-68813bf4d7bd,0
224,,,,1529952120178450434,,,http://Discord.gg/FeistyHyenas,0
225,,,,1529952119704387586,,,https://bit.ly/3OraOVr,2
226,,,,1529952119612403712,,,http://discord.gg/xTPv3nSWaq,0
227,,,,1529952119326924801,,,https://discord.com/invite/bzDJ6mBC8c,0
228,,,,1529952113870405632,,,http://discord.gg/et69qhsQAy,0
229,,,,1529952108174540800,,,https://discord.gg/BlockPlay,0
230,,,,1529952100268265472,,,http://cryptonftea.io,0
231,,,,1529952097977917443,,,https://discord.gg/AaMMkMPq,0
232,,,,1529952096828764160,,,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/12638816620102654898837729237608624961195355714724941213562963556305767235585,1
233,,,,1529952090964885504,,,https://discord.gg/5wC3YW4dKa,0
234,,,,1529952089186926592,,,http://cryptonftea.io,0
235,,,,1529952082618376192,,,https://crypto.com/nft/collection/7c69c743928e8a52c62a3234d7605201,0
236,,,,1529952082605875207,,,https://discord.gg/G4UkAMzCaj,0
237,,,,1529952081846468608,,,https://www.premint.xyz/trapmonkiep2/,0
238,,,,1529952080584138763,,,https://discord.gg/phunkyapeyc,0
239,,,,1529952077824159744,,,https://discord.com/invite/bzDJ6mBC8c,0
240,,,,1529952075605757952,,,https://discord.gg/AaMMkMPq,0
241,,,,1529952074087419905,,,http://discord.gg/bAS3TFStw9,0
242,,,,1529952073499914240,,,http://discord.gg/et69qhsQAy,0
243,,,,1529952066851979266,,,https://launchmynft.io/collections/5RN3w2HExx8SA25UNbPxcoKR2hCVWks6feGM9AG3Y47v/oIAJBvRfNHmBNePRB5Cf,0
244,,,,1529952065799200769,,,https://discord.gg/JzPGFcsJQD,0
245,,,,1529952065283362816,,,http://discord.gg/birdsnblades,0
246,,,,1529952064385691648,,,http://discord.gg/98Z8wrscCe,0
247,,,,1529952061441290240,,,http://discord.gg/xsK7MySwZQ,0
248,,,,1529952060849938441,,,http://Discord.gg/FeistyHyenas,0
249,,,,1529952060090769412,,,http://discord.gg/xsK7MySwZQ,0
250,,,,1529952059503566849,,,https://discord.gg/phunkyapeyc,0
251,,,,1529952059339988995,,,http://discord.gg/thesportsclub,0
252,,,,1529952057561600006,,,https://discord.gg/7q5VqKS4ad,0
253,,,,1529952054281740290,,,https://discord.gg/uapsociety,0
254,,,,1529952053300039680,,,http://xluna.net,0
255,,,,1529952050464825345,,,https://docs.google.com/forms/d/1F9vW9vyouJicv9iyH7sHO-YQyz9mVrm05OZQmVNMBiA/edit#responses,0
256,,,,1529952047906590720,,,https://discord.gg/G4UkAMzCaj,0
257,,,,1529952040708808704,,,http://discord.com/invite/atlantica,0
258,,,,1529952037173088256,,,https://discord.gg/xsK7MySwZQ,0
259,,,,1529952035919241216,,,http://discord.gg/et69qhsQAy,0
260,,,,1529952035226890241,,,https://discord.gg/5wC3YW4dKa,0
261,,,,1529952034073755649,,,https://t.me/hodlinvestorgroup,0
262,,,,1529952032743907338,,,https://discord.gg/phunkyapeyc,0
263,,,,1529952031020044288,,,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/12638816620102654898837729237608624961195355714724941213562963556305767235585,1
264,,,,1529952027895209984,,,https://grushfinance.medium.com/new-updates-in-june-68813bf4d7bd,0
265,,,,1529952024804044800,,,http://discord.gg/et69qhsQAy,0
266,,,,1529952023612907523,,,https://discord.gg/AaMMkMPq,0
267,,,,1529952015551328257,,,https://Safeobol.com,0
268,,,,1529952012540030977,,,https://discord.gg/AaMMkMPq,0
269,,,,1529952010279215124,,,https://discord.gg/AaMMkMPq,0
270,,,,1529952009922682880,,,https://discord.gg/AaMMkMPq,0
271,,,,1529952009708875776,,,https://discord.gg/phunkyapeyc,0
272,,,,1529952007494086656,,,http://discord.gg/7qCfCHca8Z,0
273,,,,1529952002884526080,,,https://discord.gg/RGaZA5J4jw,0
274,,,,1529952001580072960,,,http://discord.gg/yG7raTJ9KC,0
275,,,,1529952000628203520,,,https://discord.gg/AaMMkMPq,0
276,,,,1529951997180485632,,,https://discord.com/invite/bzDJ6mBC8c,0
277,,,,1529951995301199872,,,https://discord.gg/uapsociety,0
278,,,,1529951992889606164,,,http://discord.gg/birdsnblades,0
279,,,,1529951992398897154,,,https://discord.gg/V6wuwhRukN,0
280,,,,1529951989450301444,,,https://discord.gg/Ta4Uqc7rs2,0
281,,,,1529951988552695809,,,https://discord.gg/AaMMkMPq,0
282,,,,1529951988422680581,,,https://discord.gg/AaMMkMPq,0
283,,,,1529951987567058945,,,https://discord.gg/AaMMkMPq,0
284,,,,1529951986283520000,,,http://cryptonftea.io,0
285,,,,1529951986145284096,,,https://discord.gg/phunkyapeyc,0
286,,,,1529951984572575746,,,https://discord.gg/vividcojp,0
287,,,,1529951983473672192,,,http://discord.gg/et69qhsQAy,0
288,,,,1529951982085099525,,,https://discord.gg/AaMMkMPq,0
289,,,,1529951979887263745,,,https://discord.gg/uapsociety,0
290,,,,1529951979874750465,,,https://discord.gg/AaMMkMPq,0
291,,,,1529951976129286149,,,http://discord.gg/xsK7MySwZQ,0
292,,,,1529951968328056832,,,https://grushfinance.medium.com/new-updates-in-june-68813bf4d7bd,0
293,,,,1529951966712971264,,,http://Discord.gg/FeistyHyenas,0
294,,,,1529951961163960326,,,https://discord.gg/AaMMkMPq,0
295,,,,1529951959943368704,,,https://discord.gg/AKYJSSyrdE,0
296,,,,1529951957024407552,,,https://market.decentraland.org/accounts/0xc15316bde4fa13dd8f3f3348dccb878e8c033518?assetType=item&section=wearables,0
297,,,,1529951955719708679,,,https://discord.gg/AaMMkMPq,0
298,,,,1529951953840660497,,,http://discord.com/invite/SyEWMfz4RS,0
299,,,,1529951951185756164,,,http://bit.ly/FilmMeme,2
300,,,,1529951950845927427,,,http://Discord.gg/maximalist,0
301,,,,1529951947003944964,,,https://discord.gg/AaMMkMPq,0
302,,,,1529951946697650177,,,https://discord.gg/ZfW8tFZmWF,0
303,,,,1529951946525663232,,,http://discord.gg/yG7raTJ9KC,0
304,,,,1529951943505895431,,,https://discord.gg/AaMMkMPq,0
305,,,,1529951939374759936,,,http://discord.gg/AKYJSSyrdE,0
306,,,,1529951939282313221,,,https://discord.gg/uapsociety,0
307,,,,1529951938904788992,,,https://discord.gg/AaMMkMPq,0
308,,,,1529951938678169600,,,https://www.loungelovers.io/mint/,0
309,,,,1529951938024030209,,,https://discord.gg/phunkyapeyc,0
310,,,,1529951936736546816,,,https://discord.gg/xsK7MySwZQ,0
311,,,,1529951935847096331,,,https://discord.gg/AaMMkMPq,0
312,,,,1529951935700295689,,,https://discord.gg/AaMMkMPq,0
313,,,,1529951930432495616,,,http://discord.gg/birdsnblades,0
314,,,,1529951930046619648,,,http://discord.gg/fearlessfeather,0
315,,,,1529951929522335744,,,https://discord.gg/ZfW8tFZmWF,0
316,,,,1529951927810891778,,,https://discord.gg/uapsociety,0
317,,,,1529951925046738945,,,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/12638816620102654898837729237608624961195355714724941213562963556305767235585,1
318,,,,1529951917438296073,,,https://discord.gg/QTWpk6GqcY,0
319,,,,1529951915278147584,,,http://Discord.gg/FeistyHyenas,0
320,,,,1529951914573832192,,,https://discord.gg/ZfW8tFZmWF,0
321,,,,1529951914112212995,,,https://opensea.io/collection/words-of-widsom,1
322,,,,1529951906591920131,,,http://discord.gg/AKYJSSyrdE,0
323,,,,1529951905761443840,,,http://discord.gg/radiantrobots,0
324,,,,1529951903341326337,,,https://discord.gg/EawdAetc3X,0
325,,,,1529951903081177088,,,https://discord.gg/phunkyapeyc,0
326,,,,1529951902699511815,,,https://opensea.io/collection/crazypaperbag,1
327,,,,1529951901583826944,,,http://discord.gg/radiantrobots,0
328,,,,1529951894763843585,,,http://cryptonftea.io,0
329,,,,1529951894713643013,,,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/12638816620102654898837729237608624961195355714724941213562963521121395146753,1
330,,,,1529951890259181568,,,https://discord.gg/AaMMkMPq,0
331,,,,1529951888308838404,,,https://discord.gg/uapsociety,0
332,,,,1529951885930954752,,,http://hector.finance,0
333,,,,1529951880683585537,,,https://crypto.com/nft/collection/7c69c743928e8a52c62a3234d7605201,0
334,,,,1529951879844835331,,,https://discord.gg/uapsociety,0
335,,,,1529951879307808768,,,http://discord.gg/et69qhsQAy,0
336,,,,1529951876648935424,,,https://discord.gg/5wC3YW4dKa,0
337,,,,1529951876552220678,,,http://discord.gg/birdsnblades,0
338,,,,1529951876443082752,,,http://cryptonftea.io,0
339,,,,1529951876145610752,,,http://discord.gg/Qptmetacard,0
340,,,,1529951876040515589,,,https://discord.gg/phunkyapeyc,0
341,,,,1529951875105456129,,,https://discord.com/invite/bzDJ6mBC8c,0
342,,,,1529951870185521153,,,http://discord.com/invite/atlantica,0
343,,,,1529951869493182466,,,http://discord.gg/birdsnblades,0
344,,,,1529951865089187847,,,http://discord.gg/q3Bm4yQyU8,0
345,,,,1529951860374876160,,,https://givelab.com/goldmandxreaper,0
346,,,,1529951858105753600,,,https://discord.gg/nZgyYdWVq2,0
347,,,,1529951856985792512,,,https://discord.gg/phunkyapeyc,0
348,,,,1529951852342652928,,,http://discord.gg/cosmoheroes,0
349,,,,1529951847791722497,,,http://discord.com/invite/atlantica,0
350,,,,1529951847078846475,,,https://discord.gg/NqMCXFWhD4,0
351,,,,1529951846814687234,,,https://mintable.app/COLLECTIBLES/item/Bored-Illuminati-Matrix-club2-Bored-Illuminati-Matrix-club2/7C3V8nmrkL2aPWr,0
352,,,,1529951845409497093,,,https://discord.gg/AaMMkMPq,0
353,,,,1529951844923019264,,,https://opensea.io/collection/words-of-widsom,1
354,,,,1529951843631128576,,,https://discord.gg/uapsociety,0
355,,,,1529951843358736384,,,http://cryptonftea.io,0
356,,,,1529951841643024386,,,https://discord.com/invite/YgvWYEG2,0
357,,,,1529951839717818368,,,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/12638816620102654898837729237608624961195355714724941213562963556305767235585,1
358,,,,1529951831115194368,,,https://opensea.io/assets/ethereum/0xc101916cd9ddeac5a6f915eed033b1b6e4a637cb/7290,1
359,,,,1529951826707001344,,,https://discord.gg/ZfW8tFZmWF,0
360,,,,1529951826623320066,,,http://discord.gg/AKYJSSyrdE,0
361,,,,1529951824916414465,,,https://discord.gg/uapsociety,0
362,,,,1529951819413471232,,,http://discord.gg/et69qhsQAy,0
363,,,,1529951816984711172,,,https://discord.gg/phunkyapeyc,0
364,,,,1529951816905297920,,,https://discord.gg/FSqnqQubuX,0
365,,,,1529951816116764672,,,http://cryptonftea.io,0
366,,,,1529951815789338631,,,https://discord.com/invite/bzDJ6mBC8c,0
367,,,,1529951811641425920,,,https://discord.gg/5wC3YW4dKa,0
368,,,,1529951808327938048,,,https://opensea.io/collection/beat-mfers,1
369,,,,1529951808067624981,,,http://discord.gg/bAS3TFStw9,0
370,,,,1529951806607990784,,,https://discord.gg/h2nVU2psXp,0
371,,,,1529951804058128385,,,https://market.decentraland.org/accounts/0xc15316bde4fa13dd8f3f3348dccb878e8c033518?assetType=item&section=wearables,0
